id,grade,subject,unit,lesson,question_number,question
2517,6,English,8,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2518,6,English,8,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2519,6,English,8,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2520,6,English,8,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2521,6,English,9,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2522,6,English,9,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2523,6,English,9,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2524,6,English,9,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2525,6,English,9,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2526,6,English,9,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2527,6,English,9,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2528,6,English,9,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2529,6,English,9,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2530,6,English,9,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2531,6,English,9,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2532,6,English,9,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2533,6,English,9,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2534,6,English,9,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2535,6,English,9,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2536,6,English,10,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2537,6,English,10,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2538,6,English,10,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2539,6,English,10,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2540,6,English,10,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2541,6,English,10,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2542,6,English,10,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2543,6,English,10,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2544,6,English,10,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2545,6,English,10,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2546,6,English,10,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2547,6,English,10,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2548,6,English,10,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2549,6,English,10,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2550,6,English,10,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2551,6,Science,1,1,1,Explain photosynthesis in simple words.
2552,6,Science,1,1,2,Explain gravity in simple words.
2553,6,Science,1,1,3,Explain rotation in simple words.
2554,6,Science,1,1,4,Explain evaporation in simple words.
2555,6,Science,1,1,5,Explain photosynthesis in simple words.
2556,6,Science,1,2,1,Explain gravity in simple words.
2557,6,Science,1,2,2,Explain rotation in simple words.
2558,6,Science,1,2,3,Explain evaporation in simple words.
2559,6,Science,1,2,4,Explain photosynthesis in simple words.
2560,6,Science,1,2,5,Explain gravity in simple words.
2561,6,Science,1,3,1,Explain rotation in simple words.
2562,6,Science,1,3,2,Explain evaporation in simple words.
2563,6,Science,1,3,3,Explain photosynthesis in simple words.
2564,6,Science,1,3,4,Explain gravity in simple words.
2565,6,Science,1,3,5,Explain rotation in simple words.
2566,6,Science,2,1,1,Explain gravity in simple words.
2567,6,Science,2,1,2,Explain rotation in simple words.
2568,6,Science,2,1,3,Explain evaporation in simple words.
2569,6,Science,2,1,4,Explain photosynthesis in simple words.
2570,6,Science,2,1,5,Explain gravity in simple words.
2571,6,Science,2,2,1,Explain rotation in simple words.
2572,6,Science,2,2,2,Explain evaporation in simple words.
2573,6,Science,2,2,3,Explain photosynthesis in simple words.
2574,6,Science,2,2,4,Explain gravity in simple words.
2575,6,Science,2,2,5,Explain rotation in simple words.
2576,6,Science,2,3,1,Explain evaporation in simple words.
2577,6,Science,2,3,2,Explain photosynthesis in simple words.
2578,6,Science,2,3,3,Explain gravity in simple words.
2579,6,Science,2,3,4,Explain rotation in simple words.
2580,6,Science,2,3,5,Explain evaporation in simple words.
2581,6,Science,3,1,1,Explain rotation in simple words.
2582,6,Science,3,1,2,Explain evaporation in simple words.
2583,6,Science,3,1,3,Explain photosynthesis in simple words.
2584,6,Science,3,1,4,Explain gravity in simple words.
2585,6,Science,3,1,5,Explain rotation in simple words.
2586,6,Science,3,2,1,Explain evaporation in simple words.
2587,6,Science,3,2,2,Explain photosynthesis in simple words.
2588,6,Science,3,2,3,Explain gravity in simple words.
2589,6,Science,3,2,4,Explain rotation in simple words.
2590,6,Science,3,2,5,Explain evaporation in simple words.
2591,6,Science,3,3,1,Explain photosynthesis in simple words.
2592,6,Science,3,3,2,Explain gravity in simple words.
2593,6,Science,3,3,3,Explain rotation in simple words.
2594,6,Science,3,3,4,Explain evaporation in simple words.
2595,6,Science,3,3,5,Explain photosynthesis in simple words.
2596,6,Science,4,1,1,Explain evaporation in simple words.
2597,6,Science,4,1,2,Explain photosynthesis in simple words.
2598,6,Science,4,1,3,Explain gravity in simple words.
2599,6,Science,4,1,4,Explain rotation in simple words.
2600,6,Science,4,1,5,Explain evaporation in simple words.
2601,6,Science,4,2,1,Explain photosynthesis in simple words.
2602,6,Science,4,2,2,Explain gravity in simple words.
2603,6,Science,4,2,3,Explain rotation in simple words.
2604,6,Science,4,2,4,Explain evaporation in simple words.
2605,6,Science,4,2,5,Explain photosynthesis in simple words.
2606,6,Science,4,3,1,Explain gravity in simple words.
2607,6,Science,4,3,2,Explain rotation in simple words.
2608,6,Science,4,3,3,Explain evaporation in simple words.
2609,6,Science,4,3,4,Explain photosynthesis in simple words.
2610,6,Science,4,3,5,Explain gravity in simple words.
2611,6,Science,5,1,1,Explain photosynthesis in simple words.
2612,6,Science,5,1,2,Explain gravity in simple words.
2613,6,Science,5,1,3,Explain rotation in simple words.
2614,6,Science,5,1,4,Explain evaporation in simple words.
2615,6,Science,5,1,5,Explain photosynthesis in simple words.
2616,6,Science,5,2,1,Explain gravity in simple words.
2617,6,Science,5,2,2,Explain rotation in simple words.
2618,6,Science,5,2,3,Explain evaporation in simple words.
2619,6,Science,5,2,4,Explain photosynthesis in simple words.
2620,6,Science,5,2,5,Explain gravity in simple words.
2621,6,Science,5,3,1,Explain rotation in simple words.
2622,6,Science,5,3,2,Explain evaporation in simple words.
2623,6,Science,5,3,3,Explain photosynthesis in simple words.
2624,6,Science,5,3,4,Explain gravity in simple words.
2625,6,Science,5,3,5,Explain rotation in simple words.
2626,6,Science,6,1,1,Explain gravity in simple words.
2627,6,Science,6,1,2,Explain rotation in simple words.
2628,6,Science,6,1,3,Explain evaporation in simple words.
2629,6,Science,6,1,4,Explain photosynthesis in simple words.
2630,6,Science,6,1,5,Explain gravity in simple words.
2631,6,Science,6,2,1,Explain rotation in simple words.
2632,6,Science,6,2,2,Explain evaporation in simple words.
2633,6,Science,6,2,3,Explain photosynthesis in simple words.
2634,6,Science,6,2,4,Explain gravity in simple words.
2635,6,Science,6,2,5,Explain rotation in simple words.
2636,6,Science,6,3,1,Explain evaporation in simple words.
2637,6,Science,6,3,2,Explain photosynthesis in simple words.
2638,6,Science,6,3,3,Explain gravity in simple words.
2639,6,Science,6,3,4,Explain rotation in simple words.
2640,6,Science,6,3,5,Explain evaporation in simple words.
2641,6,Science,7,1,1,Explain rotation in simple words.
2642,6,Science,7,1,2,Explain evaporation in simple words.
2643,6,Science,7,1,3,Explain photosynthesis in simple words.
2644,6,Science,7,1,4,Explain gravity in simple words.
2645,6,Science,7,1,5,Explain rotation in simple words.
2646,6,Science,7,2,1,Explain evaporation in simple words.
2647,6,Science,7,2,2,Explain photosynthesis in simple words.
2648,6,Science,7,2,3,Explain gravity in simple words.
2649,6,Science,7,2,4,Explain rotation in simple words.
2650,6,Science,7,2,5,Explain evaporation in simple words.
2651,6,Science,7,3,1,Explain photosynthesis in simple words.
2652,6,Science,7,3,2,Explain gravity in simple words.
2653,6,Science,7,3,3,Explain rotation in simple words.
2654,6,Science,7,3,4,Explain evaporation in simple words.
2655,6,Science,7,3,5,Explain photosynthesis in simple words.
2656,6,Science,8,1,1,Explain evaporation in simple words.
2657,6,Science,8,1,2,Explain photosynthesis in simple words.
2658,6,Science,8,1,3,Explain gravity in simple words.
2659,6,Science,8,1,4,Explain rotation in simple words.
2660,6,Science,8,1,5,Explain evaporation in simple words.
2661,6,Science,8,2,1,Explain photosynthesis in simple words.
2662,6,Science,8,2,2,Explain gravity in simple words.
2663,6,Science,8,2,3,Explain rotation in simple words.
2664,6,Science,8,2,4,Explain evaporation in simple words.
2665,6,Science,8,2,5,Explain photosynthesis in simple words.
2666,6,Science,8,3,1,Explain gravity in simple words.
2667,6,Science,8,3,2,Explain rotation in simple words.
2668,6,Science,8,3,3,Explain evaporation in simple words.
2669,6,Science,8,3,4,Explain photosynthesis in simple words.
2670,6,Science,8,3,5,Explain gravity in simple words.
2671,6,Science,9,1,1,Explain photosynthesis in simple words.
2672,6,Science,9,1,2,Explain gravity in simple words.
2673,6,Science,9,1,3,Explain rotation in simple words.
2674,6,Science,9,1,4,Explain evaporation in simple words.
2675,6,Science,9,1,5,Explain photosynthesis in simple words.
2676,6,Science,9,2,1,Explain gravity in simple words.
2677,6,Science,9,2,2,Explain rotation in simple words.
2678,6,Science,9,2,3,Explain evaporation in simple words.
2679,6,Science,9,2,4,Explain photosynthesis in simple words.
2680,6,Science,9,2,5,Explain gravity in simple words.
2681,6,Science,9,3,1,Explain rotation in simple words.
2682,6,Science,9,3,2,Explain evaporation in simple words.
2683,6,Science,9,3,3,Explain photosynthesis in simple words.
2684,6,Science,9,3,4,Explain gravity in simple words.
2685,6,Science,9,3,5,Explain rotation in simple words.
2686,6,Science,10,1,1,Explain gravity in simple words.
2687,6,Science,10,1,2,Explain rotation in simple words.
2688,6,Science,10,1,3,Explain evaporation in simple words.
2689,6,Science,10,1,4,Explain photosynthesis in simple words.
2690,6,Science,10,1,5,Explain gravity in simple words.
2691,6,Science,10,2,1,Explain rotation in simple words.
2692,6,Science,10,2,2,Explain evaporation in simple words.
2693,6,Science,10,2,3,Explain photosynthesis in simple words.
2694,6,Science,10,2,4,Explain gravity in simple words.
2695,6,Science,10,2,5,Explain rotation in simple words.
2696,6,Science,10,3,1,Explain evaporation in simple words.
2697,6,Science,10,3,2,Explain photosynthesis in simple words.
2698,6,Science,10,3,3,Explain gravity in simple words.
2699,6,Science,10,3,4,Explain rotation in simple words.
2700,6,Science,10,3,5,Explain evaporation in simple words.
